id,x,y,AEM_Re,AEM_ReIm,AM_DGRF
418,495560.20816556,6948925.37020463,603.11499,0.865483,-419.446991
419,496060.20816556,6948925.37020463,175.296005,0.714027,-657.000977
420,496560.20816556,6948925.37020463,80.280197,0.275569,-189.389999
421,497060.20816556,6948925.37020463,345.911011,0.608537,-318.531006
422,497560.20816556,6948925.37020463,219.742996,0.410625,-398.622986
423,498060.20816556,6948925.37020463,115.932999,0.331773,-363.295013
424,498560.20816556,6948925.37020463,330.169006,0.640951,-68.237396
425,499060.20816556,6948925.37020463,109.577003,0.486512,-550.034973
426,499560.20816556,6948925.37020463,-7.05456,0.094964,-459.588013
427,500060.20816556,6948925.37020463,777.625977,0.695221,-155.490997
428,469060.20816556,6948425.37020463,16.247801,0.039996,-175.436005
429,469560.20816556,6948425.37020463,4.04518,0.027132,-154.593002
430,470060.20816556,6948425.37020463,53.684299,0.279814,-192.304993
431,470560.20816556,6948425.37020463,36.101002,0.202627,-224.042999
432,471060.20816556,6948425.37020463,31.9965,0.259593,-225.839005
433,471560.20816556,6948425.37020463,59.846001,0.571704,-165.757996
434,472060.20816556,6948425.37020463,33.214699,0.08896,-190.447998
435,472560.20816556,6948425.37020463,-15.185,-0.70846,-153.931
436,473060.20816556,6948425.37020463,33.009399,0.45985,-148.604004
437,473560.20816556,6948425.37020463,-9.40458,-0.125153,-94.9907
438,474060.20816556,6948425.37020463,-1.6003,-0.004994,-139.901993
439,474560.20816556,6948425.37020463,11.1279,0.085715,-138.550995
440,475060.20816556,6948425.37020463,-15.0991,-0.480482,-119.028
441,475560.20816556,6948425.37020463,48.1404,0.671891,-167.940994
442,476060.20816556,6948425.37020463,32.1408,0.25945,-253.520996
443,476560.20816556,6948425.37020463,-9.19281,0.01354,-124.862
444,477060.20816556,6948425.37020463,-4.69786,-0.078863,-189.406998
445,477560.20816556,6948425.37020463,19.1791,0.086504,-242.367004
446,478060.20816556,6948425.37020463,25.8538,0.222891,-251.936996
447,478560.20816556,6948425.37020463,-2.90874,-0.016244,-196.304001
448,479060.20816556,6948425.37020463,7.82954,1.78361,-237.240005
449,479560.20816556,6948425.37020463,40.456902,2.89045,-58.855801
450,480060.20816556,6948425.37020463,9.64904,0.095018,-126.414001
451,480560.20816556,6948425.37020463,26.989,0.109565,-178.207993
452,481060.20816556,6948425.37020463,26.351601,0.852165,-215.884995
453,481560.20816556,6948425.37020463,13.9303,0.234223,-388.315002
454,482060.20816556,6948425.37020463,179.067993,0.707877,-418.238007
455,482560.20816556,6948425.37020463,66.908997,0.382397,-486.653015
456,483060.20816556,6948425.37020463,14.663,0.313511,-49.1017
457,483560.20816556,6948425.37020463,26.0376,0.065557,-501.697998
458,484060.20816556,6948425.37020463,4.10902,0.004526,-77.104698
459,484560.20816556,6948425.37020463,31.839701,0.215998,-503.696014
460,485060.20816556,6948425.37020463,44.407101,0.226754,-719.932007
461,485560.20816556,6948425.37020463,15.1329,0.195416,-789.872009
462,486060.20816556,6948425.37020463,8.3994,0.046444,-738.528015
463,486560.20816556,6948425.37020463,63.445801,0.204424,-660.297974
464,487060.20816556,6948425.37020463,121.733002,0.539716,-289.316986
465,487560.20816556,6948425.37020463,17.610399,0.062755,39.034599
466,488060.20816556,6948425.37020463,-2.68956,-0.037857,-90.745598
467,488560.20816556,6948425.37020463,34.459301,0.076058,-350.748993
468,489060.20816556,6948425.37020463,139.102997,0.250653,-383.625
469,489560.20816556,6948425.37020463,117.303001,0.211695,-402.570007
470,490060.20816556,6948425.37020463,375.171997,0.782228,-498.640991
471,490560.20816556,6948425.37020463,114.363998,0.271767,-501.815002
472,491060.20816556,6948425.37020463,151.214005,0.326746,-562.119019
473,491560.20816556,6948425.37020463,141.981995,0.679217,-555.551025
474,492060.20816556,6948425.37020463,157.136993,0.194224,-340.061005
475,492560.20816556,6948425.37020463,209.029007,0.170469,-493.765015
476,493060.20816556,6948425.37020463,159.701996,0.338696,-535.810974
477,493560.20816556,6948425.37020463,1046.310059,0.744353,-392.152008
478,494060.20816556,6948425.37020463,490.380005,0.704118,-335.575989
479,494560.20816556,6948425.37020463,674.051025,0.599685,161.768005
480,495060.20816556,6948425.37020463,2135.370117,1.1666,-3.40061
481,495560.20816556,6948425.37020463,2088.76001,1.71677,101.564003
482,496060.20816556,6948425.37020463,768.572998,1.12578,-362.264008
483,496560.20816556,6948425.37020463,510.753998,1.09682,-217.852997
484,497060.20816556,6948425.37020463,131.134995,0.617768,-149.824997
485,497560.20816556,6948425.37020463,260.088989,0.601508,-129.843002
486,498060.20816556,6948425.37020463,182.772003,0.615842,-405.628998
487,498560.20816556,6948425.37020463,181.742004,0.681026,-270.572998
488,499060.20816556,6948425.37020463,182.908005,0.344388,-320.863007
489,499560.20816556,6948425.37020463,96.281799,0.191166,-507.757996
490,500060.20816556,6948425.37020463,-110.291,-0.160614,-442.929993
491,469060.20816556,6947925.37020463,10.5135,0.039913,-156.942993
492,469560.20816556,6947925.37020463,19.300501,0.075191,-141.690002
493,470060.20816556,6947925.37020463,74.280296,0.466667,-205.916
494,470560.20816556,6947925.37020463,60.477699,0.349575,-216.591995
495,471060.20816556,6947925.37020463,32.678001,0.291875,-255.272995
496,471560.20816556,6947925.37020463,49.322899,1.05944,-231.580002
497,472060.20816556,6947925.37020463,20.7416,0.191333,-118.182999
498,472560.20816556,6947925.37020463,24.938499,0.074643,-123.686996
499,473060.20816556,6947925.37020463,44.2925,0.587285,-144.166
500,473560.20816556,6947925.37020463,43.654499,0.518139,-146.427994
501,474060.20816556,6947925.37020463,16.809299,0.175632,-166.367004
502,474560.20816556,6947925.37020463,-18.518,-0.173436,-162.031006
503,475060.20816556,6947925.37020463,13.3791,0.191749,-188.373993
504,475560.20816556,6947925.37020463,1.79937,-0.048391,-190.871002
505,476060.20816556,6947925.37020463,29.8862,0.199519,-205.953995
506,476560.20816556,6947925.37020463,3.32617,0.367524,-233.988998
507,477060.20816556,6947925.37020463,68.857597,0.728598,-206.319
508,477560.20816556,6947925.37020463,30.4937,0.588764,-254.380005
509,478060.20816556,6947925.37020463,45.255699,0.495559,-269.010986
510,478560.20816556,6947925.37020463,14.0581,1.45837,-206.037994
511,479060.20816556,6947925.37020463,22.0672,0.434357,-285.216003
512,479560.20816556,6947925.37020463,-19.559799,-1.03003,-178.289993
513,480060.20816556,6947925.37020463,39.615398,0.495244,-194.932007
514,480560.20816556,6947925.37020463,43.0326,-4.40139,-79.471603
515,481060.20816556,6947925.37020463,29.270399,1.59483,10.1598
516,481560.20816556,6947925.37020463,24.7048,0.250064,-208.983002
517,482060.20816556,6947925.37020463,84.062897,0.329845,-235.143997
518,482560.20816556,6947925.37020463,203.826004,1.30492,-358.507996
519,483060.20816556,6947925.37020463,202.625,0.744783,-411.334991
520,483560.20816556,6947925.37020463,138.477997,1.22254,-105.017998
521,484060.20816556,6947925.37020463,129.050995,0.715169,-460.378998
522,484560.20816556,6947925.37020463,-8.91033,-0.021371,17.703199
523,485060.20816556,6947925.37020463,1.34207,0.011844,-257.894989
524,485560.20816556,6947925.37020463,-18.658701,-0.18477,-592.085999
525,486060.20816556,6947925.37020463,-4.56458,-0.060442,-724.416016
526,486560.20816556,6947925.37020463,-3.98921,-0.111782,-804.067017
527,487060.20816556,6947925.37020463,11.208,0.104716,-726.677979
528,487560.20816556,6947925.37020463,-0.255192,-0.030024,-596.289001
529,488060.20816556,6947925.37020463,132.507004,1.21169,-433.505005
530,488560.20816556,6947925.37020463,73.0037,0.212718,-317.46701
531,489060.20816556,6947925.37020463,0.134938,-0.036267,-179.738007
532,489560.20816556,6947925.37020463,-9.98919,-0.061621,101.434998
533,490060.20816556,6947925.37020463,9.00033,-0.012492,-48.455299
534,490560.20816556,6947925.37020463,97.047401,0.187335,-225.192993
535,491060.20816556,6947925.37020463,480.234009,0.930879,-531.387024
536,491560.20816556,6947925.37020463,457.282013,0.563356,-481.186005
537,492060.20816556,6947925.37020463,179.664993,0.754702,-587.945984
538,492560.20816556,6947925.37020463,71.1194,0.356031,-612.140015
539,493060.20816556,6947925.37020463,133.341995,0.338488,-598.960999
540,493560.20816556,6947925.37020463,370.066986,0.556955,-497.28299
541,494060.20816556,6947925.37020463,368.31601,0.912055,-742.429016
542,494560.20816556,6947925.37020463,726.708984,1.26465,-203.996994
543,495060.20816556,6947925.37020463,674.380981,0.737106,-524.460022
544,495560.20816556,6947925.37020463,1031.140015,0.613801,-280.106995
545,496060.20816556,6947925.37020463,1240.040039,1.3294,226.110992
546,496560.20816556,6947925.37020463,229.367996,0.518014,-62.0868
547,497060.20816556,6947925.37020463,124.830002,0.291828,272.477997
548,497560.20816556,6947925.37020463,62.223301,0.183323,-218.214005
549,498060.20816556,6947925.37020463,73.3246,0.707197,-394.709991
550,498560.20816556,6947925.37020463,521.460022,2.70703,-173.589005
551,499060.20816556,6947925.37020463,182.343994,0.627584,-445.194
552,499560.20816556,6947925.37020463,40.126099,-0.1316,-312.270996
553,500060.20816556,6947925.37020463,33.611099,0.093664,-487.906006
554,469060.20816556,6947425.37020463,21.8272,0.055181,-212.852997
555,469560.20816556,6947425.37020463,-14.492,-0.041015,-181.432999
556,470060.20816556,6947425.37020463,13.8377,0.041212,-195.748993
557,470560.20816556,6947425.37020463,40.9165,0.265383,-225.253998
558,471060.20816556,6947425.37020463,-7.38952,-0.110292,-224.908005
559,471560.20816556,6947425.37020463,-9.18233,-0.167713,39.285099
560,472060.20816556,6947425.37020463,15.6987,0.018352,86.326599
561,472560.20816556,6947425.37020463,383.893005,0.788906,18.0711
562,473060.20816556,6947425.37020463,100.741997,0.85128,-129.988998
563,473560.20816556,6947425.37020463,69.420197,0.390107,-171.177002
564,474060.20816556,6947425.37020463,13.5923,0.289616,-205.488998
565,474560.20816556,6947425.37020463,-1.83298,-0.045109,-215.660004
566,475060.20816556,6947425.37020463,23.938601,0.344447,-213.087006
567,475560.20816556,6947425.37020463,11.0546,0.053475,-1.70633
568,476060.20816556,6947425.37020463,2.58874,0.002193,-238.225006
569,476560.20816556,6947425.37020463,63.4263,2.13422,-220.477005
570,477060.20816556,6947425.37020463,14.8497,1.17923,-229.960007
571,477560.20816556,6947425.37020463,9.21121,0.125614,-251.335007
572,478060.20816556,6947425.37020463,8.04145,-0.051973,-319.730988
573,478560.20816556,6947425.37020463,13.3152,0.328157,-279.416992
574,479060.20816556,6947425.37020463,7.0447,0.412902,-345.648987
575,479560.20816556,6947425.37020463,-65.2416,-1.51541,-249.901001
576,480060.20816556,6947425.37020463,-16.5166,-2.19475,-211.438995
577,480560.20816556,6947425.37020463,43.1576,-2.82689,-18.0728
578,481060.20816556,6947425.37020463,5.17185,0.061836,242.884995
579,481560.20816556,6947425.37020463,51.9263,1.00794,252.225006
580,482060.20816556,6947425.37020463,13.2938,0.072502,88.338402
581,482560.20816556,6947425.37020463,50.266701,0.110874,-147.828995
582,483060.20816556,6947425.37020463,154.701996,0.648633,-88.403297
583,483560.20816556,6947425.37020463,72.802002,0.248352,-64.792397
584,484060.20816556,6947425.37020463,-28.4972,-0.129853,111.472
585,484560.20816556,6947425.37020463,23.4986,0.366813,-108.956001
586,485060.20816556,6947425.37020463,5.89101,2.67248,-17.178499
587,485560.20816556,6947425.37020463,52.578201,0.472994,-140.348999
588,486060.20816556,6947425.37020463,31.5797,0.450157,-557.434998
589,486560.20816556,6947425.37020463,25.1056,0.232751,-639.093994
590,487060.20816556,6947425.37020463,97.734703,0.505269,-845.289001
591,487560.20816556,6947425.37020463,82.083,0.20278,-722.356995
592,488060.20816556,6947425.37020463,81.6008,0.256564,-672.895996
593,488560.20816556,6947425.37020463,45.968201,0.070029,-599.643005
594,489060.20816556,6947425.37020463,25.9254,0.05943,-589.072998
595,489560.20816556,6947425.37020463,5.79412,0.059222,-452.769989
596,490060.20816556,6947425.37020463,142.179001,0.342638,-128.880997
597,490560.20816556,6947425.37020463,-39.266499,-0.06457,-49.657902
598,491060.20816556,6947425.37020463,38.365002,0.077167,4.78654
599,491560.20816556,6947425.37020463,117.106003,0.376499,-40.0882
600,492060.20816556,6947425.37020463,533.736023,0.609204,-489.893005
601,492560.20816556,6947425.37020463,412.088989,0.817231,-494.605988
602,493060.20816556,6947425.37020463,947.403992,1.76813,-241.869003
603,493560.20816556,6947425.37020463,294.858002,0.66719,-582.085999
604,494060.20816556,6947425.37020463,505.766998,0.482186,-385.882996
605,494560.20816556,6947425.37020463,881.065979,1.1057,632.242981
606,495060.20816556,6947425.37020463,436.071991,0.703303,-1.52176
607,495560.20816556,6947425.37020463,1434.369995,1.53161,549.702026
608,496060.20816556,6947425.37020463,565.815002,0.729502,-321.027008
609,496560.20816556,6947425.37020463,2026.359985,1.35532,-188.936996
610,497060.20816556,6947425.37020463,80.2342,0.158707,-295.22699
611,497560.20816556,6947425.37020463,130.031006,0.628023,-345.513
612,498060.20816556,6947425.37020463,-46.258301,-0.325159,-499.942993
613,498560.20816556,6947425.37020463,-66.210899,-2.14194,-618.528992
614,499060.20816556,6947425.37020463,-14.9472,-0.518661,-541.35498
615,499560.20816556,6947425.37020463,103.267998,0.537205,-189.824997
616,500060.20816556,6947425.37020463,144.710007,0.734478,-463.096985
617,469060.20816556,6946925.37020463,62.138302,0.105264,-224.341995
618,469560.20816556,6946925.37020463,52.981499,0.087907,-247.449997
619,470060.20816556,6946925.37020463,-2.57898,0.002596,-172.447998
620,470560.20816556,6946925.37020463,3.87094,0.014713,-178.835007
621,471060.20816556,6946925.37020463,14.8103,4.3459,-215.436996
622,471560.20816556,6946925.37020463,-21.4429,-0.436562,-180.419006
623,472060.20816556,6946925.37020463,23.3922,0.823418,-107.473
624,472560.20816556,6946925.37020463,12.4944,0.415154,26.030199
625,473060.20816556,6946925.37020463,34.813301,2.97959,-9.8055
626,473560.20816556,6946925.37020463,-1.77189,-0.216912,-5.97146
627,474060.20816556,6946925.37020463,28.4606,2.38442,-47.813999
628,474560.20816556,6946925.37020463,18.9,0.47141,-117.259003
629,475060.20816556,6946925.37020463,-13.5718,-0.103156,-206.666
630,475560.20816556,6946925.37020463,45.520599,0.982289,-105.516998
631,476060.20816556,6946925.37020463,2.97087,0.036176,-259.071014
632,476560.20816556,6946925.37020463,-2.70008,-0.040772,-188.600998
633,477060.20816556,6946925.37020463,-0.871552,-0.137172,-246.237
634,477560.20816556,6946925.37020463,7.55911,0.084191,-304.412994
635,478060.20816556,6946925.37020463,17.0208,0.042,-249.248993
636,478560.20816556,6946925.37020463,4.15975,0.036762,-251.020996
637,479060.20816556,6946925.37020463,-5.16587,-0.275962,-176.485992
638,479560.20816556,6946925.37020463,20.2136,1.57167,-214.080994
639,480060.20816556,6946925.37020463,-37.589298,-10,-191.964996
640,480560.20816556,6946925.37020463,64.456497,0.483183,-156.973999
641,481060.20816556,6946925.37020463,34.827,0.33802,-278.542999
642,481560.20816556,6946925.37020463,-0.475559,0.004084,242.382996
643,482060.20816556,6946925.37020463,-50.254002,-0.516422,246.117004
644,482560.20816556,6946925.37020463,49.573502,0.200043,19.5343
645,483060.20816556,6946925.37020463,-17.003,-0.295109,-124.384003
646,483560.20816556,6946925.37020463,31.411501,0.146035,285.834015
647,484060.20816556,6946925.37020463,115.657997,0.196295,184.869995
648,484560.20816556,6946925.37020463,14.2822,0.024778,166.229996
649,485060.20816556,6946925.37020463,-35.003899,-0.175994,199.229996
650,485560.20816556,6946925.37020463,-12.5947,-0.907177,255.363998
651,486060.20816556,6946925.37020463,-7.03367,-10,83.9767
652,486560.20816556,6946925.37020463,-1.14799,0.00396,-446.970001
653,487060.20816556,6946925.37020463,-29.9715,-0.177871,-551.234009
654,487560.20816556,6946925.37020463,91.760803,0.2945,-830.596985
655,488060.20816556,6946925.37020463,102.691002,0.315874,-727.646973
656,488560.20816556,6946925.37020463,-3.40802,-0.005525,-691.195007
657,489060.20816556,6946925.37020463,124.068001,0.099871,-561.049988
658,489560.20816556,6946925.37020463,63.382,0.263443,-635.562988
659,490060.20816556,6946925.37020463,49.217499,0.244235,-581.906006
660,490560.20816556,6946925.37020463,87.921997,0.582768,-449.061005
661,491060.20816556,6946925.37020463,-85.574997,-0.335266,79.9104
662,491560.20816556,6946925.37020463,46.602299,0.245807,-2.60242
663,492060.20816556,6946925.37020463,43.273998,0.270834,-98.694901
664,492560.20816556,6946925.37020463,220.945999,0.537442,-117.621002
665,493060.20816556,6946925.37020463,600.125977,0.965866,-611.789978
666,493560.20816556,6946925.37020463,681.987,0.583808,-559.953979
667,494060.20816556,6946925.37020463,604.237976,0.646188,-349.289001
668,494560.20816556,6946925.37020463,279.216003,0.317223,-472.716003
669,495060.20816556,6946925.37020463,1182.859985,0.976131,461.901001
670,495560.20816556,6946925.37020463,1927.869995,1.66184,489.097992
671,496060.20816556,6946925.37020463,198.572006,0.366311,-557.283997
672,496560.20816556,6946925.37020463,70.225601,0.169175,-530.052979
673,497060.20816556,6946925.37020463,155.526993,0.140532,-204.029999
674,497560.20816556,6946925.37020463,968.291016,1.24266,-46.535099
